e992-0	0	1	0.9940
e993-0	0	1	0.5443
e994-0	0	1	0.9560
e995-0	0	1	0.7239
e996-0	0	1	0.9560
e997-0	0	1	0.9560
e998-0	0	1	0.8161
e999-0	0	1	0.9560
e1000-0	0	1	0.9560
e1001-0	0	0	0.3353
e1002-0	0	0	0.1837
e1003-0	0	0	0.3497
e1004-0	0	1	0.9560
e1005-0	0	1	0.9560
e1006-0	0	1	0.8892
e1007-0	0	1	0.9560
e1008-0	0	1	0.5324
e1009-0	0	1	0.9039
e1010-0	0	1	0.9560
e1011-0	0	1	0.9560
e1012-0	0	1	0.9560
e1013-0	0	1	0.9560
e1014-0	0	1	0.9560
e1015-0	0	1	0.9560
e1016-0	0	1	0.9560
e1017-0	0	1	0.9560
e1018-0	0	1	0.9560
e1019-0	0	1	0.9560
e1020-0	0	1	0.9560
e1021-0	0	1	0.9488
e1022-0	0	1	0.8733
e1023-0	0	1	0.7337
e1024-0	0	1	0.9836
e1025-0	0	1	0.9560
e1026-0	0	1	0.9560
e1027-0	0	1	0.9556
e1028-0	0	1	0.5178
e1029-0	0	1	0.9560
e1030-0	0	1	0.7310
e1031-0	0	1	0.9451
e1032-0	0	1	0.5714
e1033-0	0	1	0.9560
e1034-0	0	1	0.9560
e1035-0	0	1	0.7672
e1036-0	0	1	0.9560
e1037-0	0	1	0.9124
e1038-0	0	1	0.6869
e1039-0	0	0	0.4089
e1040-0	0	1	0.9560
e1041-0	0	0	0.3746
e1042-0	0	0	0.4127
e1043-0	0	1	0.6367
e1044-0	0	1	0.7272
e1045-0	0	1	0.9560
e1046-0	0	1	0.7067
e1047-0	0	1	0.9560
e1048-0	0	1	0.8885
e1049-0	0	1	0.6542
e1050-0	0	1	0.9560
e1051-0	0	1	0.9560
e1052-0	0	1	0.9560
e1053-0	0	1	0.9243
e1054-0	0	1	0.9560
e1055-0	0	1	0.7243
e1056-0	0	1	0.9560
e1057-0	0	1	0.9560
e1058-0	0	1	0.9560
e1059-0	0	1	0.9312
e1060-0	0	1	0.9560
e1061-0	0	1	0.9560
e1062-0	0	1	0.9560
e1064-0	0	1	0.9560
e1065-0	0	1	0.9560
e1066-0	0	1	0.6803
e1067-0	0	1	0.7008
e1068-0	0	1	0.9560
e1069-0	0	1	0.9921
e1070-0	0	1	0.9681
e1071-0	0	1	0.9560
e1072-0	0	1	0.8223
e1073-0	0	1	0.9560
e1074-0	0	1	0.8617
e1075-0	0	1	0.9560
e1076-0	0	1	0.5639
e1077-0	0	1	0.9560
e1078-0	0	1	0.9560
e1079-0	0	1	0.9560
e1080-0	0	1	0.8330
e1081-0	0	1	0.7165
e1082-0	0	1	0.6968
e1083-0	0	1	0.9246
e1084-0	0	1	0.9560
e1085-0	0	1	0.5320
e1086-0	0	1	0.9560
e1087-0	0	1	0.9560
e1088-0	0	1	0.9019
e1089-0	0	1	0.9560
e1090-0	0	1	0.9560
e1091-0	0	1	0.9560
e1092-0	0	1	0.9560
e1093-0	0	1	0.9560
e1094-0	0	1	0.7965
e1095-0	0	1	0.9560
e1096-0	0	1	0.9560
e1097-0	0	1	0.9560
e1098-0	0	1	0.5797
e1099-0	0	1	0.6597
e1100-0	0	1	0.8043
e1101-0	0	1	0.9560
e1102-0	0	1	0.8648
e1103-0	0	1	0.9801
e1104-0	0	1	0.9594
e1105-0	0	1	0.9560
e1106-0	0	1	0.9560
e1107-0	0	1	0.9560
e1108-0	0	1	0.9560
e1109-0	0	1	0.9560
e1110-0	0	1	0.6340
e1111-0	0	1	0.9950
e1112-0	0	1	0.9560
e1113-0	0	0	0.2917
e1114-0	0	1	0.9560
e1115-0	0	1	0.8207
e1116-0	0	1	0.9560
e1117-0	0	1	0.7033
e1118-0	0	0	0.3922
e1119-0	0	1	0.5493
e1120-0	0	1	0.9550
e1121-0	0	1	0.6636
e1122-0	0	1	0.9560
e1123-0	0	1	0.9560
e1124-0	0	1	0.9560
e1125-0	0	1	0.9423
e1126-0	0	1	0.5492
e1127-0	0	1	0.9560
e1128-0	0	1	0.8284
e1129-0	0	0	0.4187
e1130-0	0	1	0.9560
e1131-0	0	1	0.9560
e1132-0	0	0	0.3781
e1133-0	0	1	0.9560
e1134-0	0	1	0.9560
e1135-0	0	1	0.9560
e1136-0	0	1	0.9560
e1137-0	0	1	0.9560
e1141-0	0	1	0.7963
e1142-0	0	1	0.9560
e1143-0	0	1	0.9560
e1144-0	0	1	0.9560
e1145-0	0	1	0.7482
e1146-0	0	1	0.5066
e1147-0	0	1	0.9560
e1148-0	0	1	0.9560
e1149-0	0	1	0.9560
e1150-0	0	1	0.5917
e1151-0	0	1	0.9560
e1152-0	0	1	0.6092
e1153-0	0	1	0.9560
e1154-0	0	1	0.7178
e1155-0	0	1	0.8454
e1156-0	0	0	0.4064
e1157-0	0	1	0.9560
e1158-0	0	1	0.9560
e1159-0	0	1	0.9560
e1160-0	0	1	0.9560
e1161-0	0	1	0.9560
e1162-0	0	1	0.8042
e1163-0	0	1	0.9560
e1164-0	0	1	0.8656
e1165-0	0	1	0.9560
e1166-0	0	1	0.5742
e1167-0	0	1	0.9560
e1168-0	0	0	0.2430
e1169-0	0	1	0.7075
e1170-0	0	1	0.9802
e1171-0	0	1	0.9560
e1172-0	0	1	0.9180
e1173-0	0	1	0.9690
e1174-0	0	1	0.8881
e1175-0	0	1	0.9560
e1176-0	0	1	0.9560
e1179-0	0	1	0.9560
e1180-0	0	1	0.9145
e1181-0	0	1	0.9560
e1182-0	0	1	0.9560
e1183-0	0	1	0.9560
e1184-0	0	1	0.9682
e1185-0	0	1	0.5869
e1186-0	0	1	0.9560
e1187-0	0	1	0.9560
e1188-0	0	1	0.6678
e1189-0	0	1	0.7466
e1190-0	0	1	0.7982
e1191-0	0	1	0.9560
e1192-0	0	1	0.9560
e1193-0	0	1	0.9560
e1194-0	0	1	0.9560
e1195-0	0	1	0.9867
e1196-0	0	1	0.8166
e1197-0	0	1	0.9560
e1198-0	0	1	0.9952
e1199-0	0	1	0.9249
e1200-0	0	1	0.9560
e1201-0	0	1	0.6142
e1202-0	0	1	0.9560
e1203-0	0	1	0.9560
e1204-0	0	0	0.2024
e1205-0	0	1	0.5677
e1206-0	0	1	0.8530
e1207-0	0	1	0.6506
e1208-0	0	0	0.4584
e1209-0	0	1	0.5459
e1210-0	0	1	0.9560
e1211-0	0	0	0.3331
e1212-0	0	1	0.9560
e1213-0	0	1	0.8917
e1214-0	0	0	0.4379
e1215-0	0	0	0.4898
e1216-0	0	1	0.6347
e1217-0	0	0	0.2306
e1218-0	0	0	0.4267
e1219-0	0	1	0.9560
e1220-0	0	1	0.9560
e1221-0	0	0	0.4525
e1222-0	0	1	0.9560
e1223-0	0	1	0.9560
e1224-0	0	1	0.9560
e1225-0	0	0	0.4512
e1226-0	0	1	0.9560
e1227-0	0	0	0.3557
e1228-0	0	1	0.9560
e1229-0	0	1	0.7263
e1230-0	0	1	0.9560
e1231-0	0	1	0.9560
e1232-0	0	1	0.9560
e1233-0	0	1	0.9560
e1234-0	0	1	0.9560
e1235-0	0	0	0.1637
e1236-0	0	0	0.3990
e1237-0	0	1	0.9560
e1238-0	0	1	0.9560
e1239-0	0	1	0.9560
e1240-0	0	1	0.9560
e1241-0	0	1	0.9560
e1242-0	0	1	0.9560
e1243-0	0	1	0.9560
e1244-0	0	1	0.9560
e1245-0	0	1	0.9560
e1246-0	0	1	0.9560
e1247-0	0	1	0.9980
e1248-0	0	1	0.8663
e1249-0	0	1	0.9560
e1250-0	0	1	0.7112
e1251-0	0	1	0.9560
e1252-0	0	1	0.9560
e1253-0	0	1	0.9560
e1254-0	0	1	0.9560
e1255-0	0	1	0.9560
e1256-0	0	1	0.9560
e1257-0	0	1	0.8905
e1258-0	0	1	0.9560
e1259-0	0	1	0.9560
e1260-0	0	1	0.8273
e1261-0	0	1	0.9560
e1262-0	0	1	0.9055
e1263-0	0	1	0.7177
e1264-0	0	1	0.9560
e1265-0	0	1	0.6698
e1266-0	0	1	0.9560
e1267-0	0	1	0.8069
e1268-0	0	1	0.9198
e1269-0	0	0	0.3447
e1270-0	0	1	0.6557
e1271-0	0	1	0.9560
e1272-0	0	0	0.4776
e1273-0	0	1	0.9560
e1274-0	0	1	0.9560
e1275-0	0	1	0.9840
e1276-0	0	0	0.4280
e1277-0	0	1	0.9560
e1278-0	0	1	0.9560
e1279-0	0	1	0.6434
e1280-0	0	1	0.9560
e1281-0	0	1	0.9467
e1282-0	0	1	0.9814
e1283-0	0	1	0.6709
e1284-0	0	1	0.9560
e1285-0	0	1	0.9560
e1286-0	0	1	0.9560
e1287-0	0	1	0.9560
e1288-0	0	1	0.9560
e1289-0	0	0	0.3035
e1290-0	0	1	0.9560
e1291-0	0	1	0.9560
e1292-0	0	1	0.9560
e1293-0	0	0	0.2569
e1294-0	0	1	0.9560
e1295-0	0	1	0.9560
e1296-0	0	1	0.9560
e1297-0	0	1	0.9560
e1298-0	0	1	0.9318
e1299-0	0	1	0.9560
e1300-0	0	1	0.9560
e1301-0	0	1	0.9560
e1302-0	0	1	0.8272
e1303-0	0	1	0.9560
e1304-0	0	1	0.9560
e1305-0	0	0	0.3432
e1306-0	0	0	0.4076
e1307-0	0	1	0.9560
e1308-0	0	1	0.9560
e1309-0	0	1	0.7149
e1310-0	0	1	0.9059
e1311-0	0	1	0.9560
e1312-0	0	1	0.9560
e1313-0	0	1	0.9560
e1315-0	0	1	0.9560
e1316-0	0	1	0.9560
e1317-0	0	1	0.9560
e1318-0	0	1	0.6651
e1319-0	0	1	0.9560
e1320-0	0	1	0.9560
e1321-0	0	1	0.9560
e1322-0	0	1	0.9560
e1323-0	0	1	0.9560
e1324-0	0	1	0.9560
e1325-0	0	1	0.5224
e1326-0	0	1	0.7836
e1327-0	0	1	0.9560
e1328-0	0	1	0.9750
e1329-0	0	1	0.5100
e1330-0	0	1	0.9560
e1331-0	0	1	0.9560
e1332-0	0	1	0.9560
e1333-0	0	1	0.9560
e1334-0	0	1	0.9560
e1335-0	0	1	0.7110
e1336-0	0	0	0.4856
e1337-0	0	1	0.9560
e1338-0	0	1	0.5158
e1339-0	0	1	0.9560
e1340-0	0	0	0.4206
e1341-0	0	1	0.9560
e1342-0	0	0	0.2444
e1343-0	0	1	0.9560
e1344-0	0	1	0.9560
e1345-0	0	1	0.9560
e1346-0	0	1	0.9560
e1347-0	0	1	0.9560
e1348-0	0	1	0.9560
e1349-0	0	1	0.9560
e1350-0	0	1	0.9560
e1351-0	0	1	0.9560
e1352-0	0	1	0.6916
e1353-0	0	1	0.9560
e1354-0	0	1	0.9560
e1355-0	0	1	0.9560
e1356-0	0	1	0.9560
e1357-0	0	1	0.9560
e1358-0	0	1	0.9560
e1359-0	0	1	0.8596
e1360-0	0	1	0.8993
e1361-0	0	1	0.9560
e1362-0	0	1	0.9560
e1363-0	0	1	0.8673
e1364-0	0	1	0.9560
e1365-0	0	1	0.9560
e1366-0	0	1	0.5800
e1367-0	0	1	0.9560
e1368-0	0	1	0.9560
e1369-0	0	1	0.7767
e1370-0	0	1	0.9560
e1371-0	0	1	0.9338
e1372-0	0	1	0.9863
e1373-0	0	1	0.9633
e1374-0	0	0	0.4457
e1375-0	0	1	0.5884
e1376-0	0	1	0.9560
e1377-0	0	1	0.7960
e1378-0	0	1	0.9560
e1379-0	0	1	0.9560
e1380-0	0	1	0.9560
e1381-0	0	1	0.9560
e1382-0	0	1	0.9379
e1383-0	0	0	0.3927
e1384-0	0	1	0.8025
e1385-0	0	1	0.9560
e1386-0	0	1	0.9560
e1387-0	0	1	0.9560
e1388-0	0	1	0.9560
e1389-0	0	1	0.9560
e1390-0	0	1	0.9560
e1391-0	0	1	0.9560
e1392-0	0	1	0.9560
e1393-0	0	1	0.9560
e1394-0	0	1	0.9560
e1395-0	0	1	0.9560
e1396-0	0	1	0.6481
e1397-0	0	1	0.9560
e1398-0	0	1	0.8342
e1399-0	0	1	0.9560
e1400-0	0	1	0.9560
e1401-1	1	1	0.9560
e1402-1	1	1	0.9560
e1403-1	1	1	0.9560
e1404-1	1	1	0.9560
e1405-1	1	1	0.9343
e1406-1	1	1	0.9560
e1407-1	1	1	0.9560
e1408-1	1	1	0.9560
e1409-1	1	1	0.9560
e1410-1	1	1	0.9560
e1412-1	1	1	0.9560
e1413-1	1	1	0.9560
e1414-1	1	1	0.9560
e1415-1	1	1	0.9560
e1416-1	1	1	0.9560
e1417-1	1	1	0.9560
e1419-1	1	1	0.9560
e1420-1	1	1	0.9560
e1421-1	1	1	0.9560
e1422-1	1	1	0.9560
e1423-1	1	1	0.9560
e1424-1	1	1	0.9560
e1426-1	1	1	0.9560
e1427-1	1	1	0.9560
e1428-1	1	1	0.9560
e1429-1	1	1	0.9560
e1430-1	1	1	0.9560
e1432-1	1	1	0.9560
e1433-1	1	1	0.9560
e1435-1	1	1	0.9949
e1436-1	1	1	0.9560
e1438-1	1	1	0.9560
e1439-1	1	1	0.9560
e1440-1	1	1	0.9639
e1441-1	1	1	0.9560
e1443-1	1	1	0.9560
e1444-1	1	1	0.9560
e1445-1	1	1	0.9560
e1446-1	1	1	0.9560
e1447-1	1	1	0.9560
e1448-1	1	1	0.9560
e1449-1	1	1	0.9560
e1450-1	1	1	0.9560
e1451-1	1	1	0.8869
e1452-1	1	1	0.9560
e1453-1	1	1	0.9560
e1454-1	1	1	0.9560
e1455-1	1	1	0.9854
e1456-1	1	1	0.9560
e1457-1	1	1	0.9560
e1458-1	1	1	0.9560
e1460-1	1	1	0.9560
e1461-1	1	1	0.8227
e1465-1	1	0	0.4528
e1466-1	1	1	0.9560
e1467-1	1	1	0.9560
e1469-1	1	1	0.9560
e1470-1	1	1	0.9560
e1474-1	1	1	0.9560
e1475-1	1	1	0.9560
e1476-1	1	1	0.9560
e1477-1	1	1	0.9560
e1478-1	1	1	0.9560
e1480-1	1	1	0.9560
e1481-1	1	1	0.9560
e1483-1	1	1	0.8015
e1484-1	1	1	0.9560
e1486-1	1	1	0.9560
e1487-1	1	1	0.9560
e1488-1	1	1	0.9560
e1489-1	1	1	0.9560
e1490-1	1	1	0.9560
e1491-1	1	1	0.9560
e1492-1	1	1	0.9560
e1493-1	1	1	0.9560
e1494-1	1	1	0.9560
e1495-1	1	1	0.9560
e1498-1	1	1	0.9560
e1500-1	1	1	0.9560
e1501-1	1	1	0.9560
e1502-1	1	1	0.9560
e1503-1	1	1	0.9560
e1505-1	1	1	0.9389
e1508-1	1	1	0.9560
e1509-1	1	1	0.9560
e1511-1	1	1	0.9560
e1512-1	1	1	0.9560
e1513-1	1	1	0.9560
e1514-1	1	1	0.9560
e1515-1	1	1	0.9560
e1516-1	1	1	0.9560
e1518-1	1	1	0.9560
e1520-1	1	1	0.5729
e1524-1	1	1	0.9560
e1525-1	1	1	0.9560
e1528-1	1	1	0.9560
e1529-1	1	1	0.9560
e1530-1	1	1	0.9560
e1532-1	1	1	0.9560
e1533-1	1	1	0.9560
e1534-1	1	1	0.9560
e1535-1	1	1	0.9560
e1536-1	1	1	0.9560
e1537-1	1	1	0.9560
e1538-1	1	1	0.8800
e1539-1	1	1	0.9560
e1540-1	1	1	0.9424
e1541-1	1	1	0.9669
e1542-1	1	1	0.9560
e1543-1	1	1	0.6550
e1544-1	1	1	0.8519
e1546-1	1	1	0.9560
e1547-1	1	1	0.9560
e1548-1	1	1	0.8827
e1549-1	1	1	0.9560
e1551-1	1	1	0.9560
e1552-1	1	1	0.9560
e1553-1	1	1	0.9560
e1555-1	1	1	0.9560
e1556-1	1	1	0.9560
e1557-1	1	1	0.9560
e1560-1	1	1	0.9560
e1562-1	1	1	0.9772
e1565-1	1	1	0.9560
e1566-1	1	1	0.9560
e1567-1	1	1	0.9560
e1569-1	1	1	0.9560
e1571-1	1	1	0.9560
e1572-1	1	1	0.9560
e1573-1	1	1	0.9560
e1574-1	1	1	0.9560
e1575-1	1	1	0.8260
e1578-1	1	1	0.9560
e1579-1	1	1	0.9560
e1581-1	1	1	0.9560
e1582-1	1	1	0.9560
e1584-1	1	1	0.5463
e1585-1	1	1	0.9560
e1586-1	1	1	0.9560
e1589-1	1	1	0.9560
e1590-1	1	1	0.5404
e1591-1	1	1	0.7628
e1592-1	1	1	0.9560
e1593-1	1	1	0.9560
e1594-1	1	1	0.9560
e1595-1	1	1	0.7913
e1596-1	1	1	0.9560
e1597-1	1	1	0.9560
e1598-1	1	0	0.2964
e1600-1	1	1	0.9560
e1601-1	1	1	0.9560
e1602-1	1	1	0.9560
e1603-1	1	1	0.9560
e1604-1	1	1	0.9560
e1605-1	1	1	0.9560
e1607-1	1	1	0.9560
e1608-1	1	1	0.9560
e1609-1	1	1	0.9560
e1610-1	1	1	0.9560
e1611-1	1	1	0.9999
e1612-1	1	1	0.9560
e1613-1	1	1	0.9560
e1616-1	1	1	0.9560
e1617-1	1	1	0.7005
e1618-1	1	1	0.9560
e1619-1	1	1	0.9560
e1623-1	1	1	0.9560
e1624-1	1	1	0.9560
e1626-1	1	1	0.9295
e1627-1	1	1	0.9560
e1628-1	1	1	0.9560
e1629-1	1	1	0.9560
e1630-1	1	1	0.9560
e1631-1	1	1	0.9560
e1632-1	1	1	0.9560
e1633-1	1	1	0.9560
e1634-1	1	1	0.8225
e1635-1	1	1	0.9343
e1637-1	1	1	0.9560
e1639-1	1	1	0.9560
e1640-1	1	1	0.6742
e1641-1	1	1	0.9560
e1642-1	1	1	0.9560
e1643-1	1	1	0.9560
e1644-1	1	1	0.9560
e1645-1	1	1	0.9560
e1649-1	1	1	0.9560
e1650-1	1	1	0.9560
e1651-1	1	1	0.9560
e1653-1	1	1	0.9822
e1654-1	1	1	0.9560
e1655-1	1	1	0.9560
e1656-1	1	1	0.9560
e1657-1	1	1	0.9560
e1659-1	1	1	0.9560
e1660-1	1	1	0.7002
e1661-1	1	1	0.9560
e1662-1	1	1	0.9560
e1663-1	1	1	0.9560
e1664-1	1	1	0.9560
e1666-1	1	1	0.9560
e1667-1	1	1	0.9560
e1668-1	1	1	0.9560
e1669-1	1	1	0.9560
e1671-1	1	1	0.6472
e1672-1	1	1	0.9560
e1673-1	1	1	0.9560
e1674-1	1	1	0.9560
e1675-1	1	1	0.8641
e1676-1	1	1	0.6712
e1677-1	1	1	0.6927
e1678-1	1	1	0.9560
e1679-1	1	1	0.9328
e1680-1	1	1	0.9475
e1682-1	1	1	0.9560
